DOI,Trait
10.1007/s12080-014-0229-5,oral gape/body area ratio
10.1007/s12080-014-0229-5,pharyngoopercular volume
10.1007/s12080-014-0229-5,postorbital length
10.1007/s12080-014-0229-5,protrusion length
10.1007/s12080-014-0229-5,requiring macro-reduction
10.1007/s12080-014-0229-5,shape
10.1007/s12080-014-0229-5,strength
10.1007/s12080-014-0229-5,toughness
10.1111/ele.13235,thermal tolerance
10.1111/oik.04300,defense investment
10.1111/oik.04300,plant growth
10.2307/5755,dominance
10.2307/5755,prey handling efficiency
10.2307/5755,searching efficiency
10.1111/brv.12250,body size
10.1111/ddi.12721,body mass
10.1111/ddi.12721,brain size to body mass ratio
10.1111/ddi.12721,diet breadth
10.1111/ddi.12721,habitat
10.1111/ddi.12721,native breeding range
10.1111/ddi.12721,proportion of diet comprising animal matter
10.1111/ddi.12721,proportion of species diet comprising vertebrate prey
10.1111/ddi.12721,residence time
10.1111/ele.12342,floral units
10.1111/ele.12342,flower shape
10.1111/ele.12342,nectar splitting
10.1111/ele.12342,nectar tube length
10.1111/geb.12148,aerodynamic index
10.1111/geb.12148,body mass
10.1111/geb.12148,clutch size
10.1111/geb.12148,diet
10.1111/geb.12148,foraging habitat
10.1111/geb.12148,foraging method
10.1111/geb.12148,life span
10.1111/geb.12148,migratory behavior
10.1111/geb.12148,nesting location
10.1111/geb.12148,nocturnality
10.1556/168.2018.19.2.9,body mass
10.1556/168.2018.19.2.9,litter size
10.1556/168.2018.19.2.9,number of litters per year
10.1556/168.2018.19.2.9,trophic guild
10.1002/ece3.4896,diet
10.1002/ece3.4896,foraging behaviour
10.1002/ece3.4896,peak echolocation frequency
10.1007/s002650000260,body size
10.1007/s00338-013-1042-0,body shape
10.1007/s00338-013-1042-0,eye diameter
10.1007/s00338-013-1042-0,head angle
10.1007/s00338-013-1042-0,schooling behaviour
10.1007/s00338-013-1042-0,snout angle
10.1007/s00338-013-1042-0,snout length
10.1007/s00442-004-1650-z,crushing strength
10.1007/s00442-004-1650-z,foraging rate
10.1007/s00442-004-1650-z,handling time
10.1007/s00442-016-3631-4,diet
10.1007/s00442-016-3631-4,hunting strategy
10.1007/s10526-017-9860-6,gut content
10.1007/s11692-017-9409-8,aril presence
10.1007/s11692-017-9409-8,beak height
10.1007/s11692-017-9409-8,beak length
10.1007/s11692-017-9409-8,body length
10.1007/s11692-017-9409-8,diaspore colour
10.1007/s11692-017-9409-8,disapore shape
10.1007/s11692-017-9409-8,dispersule diameter
10.1007/s11692-017-9409-8,hand-wing index
10.1007/s11692-017-9409-8,max plant height
10.1016/j.csr.2009.01.003,feeding method
10.1016/j.csr.2009.01.003,migration method
10.1016/j.csr.2009.01.003,mobility
10.1016/j.csr.2009.01.003,substrate preference
10.1016/j.dsr.2016.11.011,aspect ratio of caudal fin
10.1016/j.dsr.2016.11.011,aspect ratio of pectoral fin
10.1016/j.dsr.2016.11.011,body transverse shape
10.1016/j.dsr.2016.11.011,caudal peduncle throttling
10.1016/j.dsr.2016.11.011,eye size
10.1016/j.dsr.2016.11.011,fins surface ratio
10.1016/j.dsr.2016.11.011,fins surface to body size ratio
10.1016/j.dsr.2016.11.011,oral gape position
10.1016/j.dsr.2016.11.011,oral gape shape
10.1016/j.dsr.2016.11.011,oral gape surface
10.1016/j.dsr.2016.11.011,pectoral fin position
10.1016/j.dsr2.2006.11.012,dive depth
10.1016/j.dsr2.2006.11.012,dive time
10.1016/j.jtbi.2011.05.033,pericarp thickness
10.1016/j.jtbi.2011.05.033,rostrum length
10.1016/j.marenvres.2017.09.004,foraging method
10.1017/S0031182004005050,ability to enter brackish waters
10.1017/S0031182004005050,body size
10.1017/S0031182004005050,depth range
10.1017/S0031182004005050,feeding method
10.1017/S0031182004005050,preference for benthic vs. pelagic habitats
10.1017/S0031182004005050,social behaviour
10.1034/j.1600-0706.2000.880215.x,seed size
10.1038/s41559-019-0899-x,ecosystem preference
10.1038/s41559-019-0899-x,interaction strength
10.1038/s41559-019-0899-x,metabolic pathway
10.1038/s41559-019-0899-x,movement type
10.1046/j.1365-2311.2002.0379a.x,diet
10.1073/pnas.1721464115,body size
10.1073/pnas.1721464115,sociality
10.1080/1357650X.2017.1293074,beam circumference
10.1080/1357650X.2017.1293074,beam length
10.1080/1357650X.2017.1293074,brow tine length
10.1080/1357650X.2017.1293074,coronet circumference
10.1080/1357650X.2017.1293074,lateralization during display
10.1080/17451000.2013.793802,gut content
10.1080/17451000.2013.793802,stable isotope
10.1086/505157,attack rate
10.1086/505157,parasitoid selectivity
10.1098/rsos.150652,body size
10.1098/rspb.2011.1371,number of eggs produced
10.1098/rspb.2011.1371,timing of life stage
10.1098/rspb.2015.2444,beak length and width
10.1098/rspb.2015.2444,body mass
10.1098/rspb.2015.2444,crop mass
10.1098/rspb.2015.2444,fruit size and diameter
10.1098/rspb.2015.2444,plant height
10.1098/rspb.2015.2444,pointedness of wing
10.1111/1365-2435.12838,anal fin height
10.1111/1365-2435.12838,anal fin length
10.1111/1365-2435.12838,body depth below midline
10.1111/1365-2435.12838,body shape
10.1111/1365-2435.12838,body width
10.1111/1365-2435.12838,caudal fin depth
10.1111/1365-2435.12838,caudal fin length
10.1111/1365-2435.12838,caudal peduncle depth
10.1111/1365-2435.12838,caudal peduncle length
10.1111/1365-2435.12838,caudal peduncle width
10.1111/1365-2435.12838,dorsal fin height
10.1111/1365-2435.12838,dorsal fin length
10.1111/1365-2435.12838,eye diameter
10.1111/1365-2435.12838,eye position
10.1111/1365-2435.12838,fleshy lip thickness
10.1111/1365-2435.12838,gill raker length
10.1111/1365-2435.12838,gut length
10.1111/1365-2435.12838,gut thickness
10.1111/1365-2435.12838,head depth
10.1111/1365-2435.12838,head length
10.1111/1365-2435.12838,intestinal diameter
10.1111/1365-2435.12838,lower tooth row angle
10.1111/1365-2435.12838,lower tooth row length
10.1111/1365-2435.12838,maximum standard length
10.1111/1365-2435.12838,mouth height
10.1111/1365-2435.12838,mouth position
10.1111/1365-2435.12838,mouth protrusion
10.1111/1365-2435.12838,mouth width
10.1111/1365-2435.12838,number of lower teeth
10.1111/1365-2435.12838,number of upper teeth
10.1111/1365-2435.12838,oral disk length
10.1111/1365-2435.12838,oral disk width
10.1111/1365-2435.12838,pectoral fin height
10.1111/1365-2435.12838,pectoral fin length
10.1111/1365-2435.12838,pelvic fin length
10.1111/1365-2435.12838,snout length closed
10.1111/1365-2435.12838,snout length open
10.1111/1365-2435.12838,stomach diameter
10.1111/1365-2435.12838,stomach length
10.1111/1365-2435.12838,tooth length lower
10.1111/1365-2435.12838,tooth length upper
10.1111/1365-2435.12838,tooth shape
10.1111/1365-2435.12838,tooth thickness
10.1111/1365-2435.12838,upper tooth row angle
10.1111/1365-2435.12838,upper tooth row length
10.1111/1365-2435.13059,social status
10.1111/1365-2656.12161,dietary similarity
10.1111/1365-2656.12161,dietary specialization
10.1111/1365-2656.12161,flower size
10.1111/1365-2656.12161,flower size squared
10.1111/1365-2656.12161,flower type
10.1111/1365-2656.12161,native
10.1111/1365-2656.12161,non-native
10.1111/1365-2656.12161,shifts of feeding behaviour relative to plant traits
10.1111/1365-2656.12250,aggregation size
10.1111/1365-2656.12250,body shape
10.1111/1365-2656.12250,body size
10.1111/1365-2656.12250,chemical defense
10.1111/1365-2656.12250,cleaning behaviour
10.1111/1365-2656.12250,nocturnally active
10.1111/1365-2656.12250,physical defense
10.1111/1365-2656.12250,water column position
10.1111/1365-2656.12264,fledgling mass
10.1111/1365-2656.12603,age at maturity
10.1111/1365-2656.12603,juvenile growth rate
10.1111/1365-2656.12603,reproductive effort
10.1111/1749-4877.12319,mean bill size
10.1111/1749-4877.12319,pistil length
10.1111/1749-4877.12319,stamen length
10.1111/1749-4877.12319,tube length
10.1111/1749-4877.12319,tube width
10.1111/2041-210X.12471,average body breadth
10.1111/2041-210X.12471,average body length
10.1111/2041-210X.12471,average body width
10.1111/2041-210X.12471,ease of access to nectar
10.1111/2041-210X.12471,flower type
10.1111/2041-210X.12471,flowers per inflorescences
10.1111/2041-210X.12471,head or inflorescence catkin
10.1111/2041-210X.12471,inflorescence capitulum
10.1111/2041-210X.12471,inflorescence spike
10.1111/2041-210X.12471,larval feeding preference
10.1111/2041-210X.12471,life span
10.1111/2041-210X.12471,species behaviour
10.1111/een.12374,head width to body size ratio
10.1111/een.12374,length of mandibles
10.1111/een.12374,width of mandibles
10.1111/ele.13216,venom potency
10.1111/ele.13216,yield
10.1111/geb.12636,seed predation
10.1111/j.1095-8312.2005.00465.x,% of time spent moving
10.1111/j.1095-8312.2005.00465.x,% stationary position
10.1111/j.1095-8312.2005.00465.x,% time displaying
10.1111/j.1095-8312.2005.00465.x,displays per minute
10.1111/j.1095-8312.2005.00465.x,life stage
10.1111/j.1095-8312.2005.00465.x,number of moves per minute
10.1111/j.1095-8312.2005.00465.x,size
10.1111/j.1095-8312.2005.00465.x,stationary position adjustments per minute
10.1111/j.1095-8312.2008.01112.x,colour patterning
10.1111/j.1095-8649.2012.03294.x,body size
10.1111/j.1095-8649.2012.03294.x,diet
10.1111/j.1461-0248.2012.01744.x,body mass
10.1111/j.1461-0248.2012.01744.x,foraging action rate
10.1111/j.1600-0706.2010.18860.x,body size
10.1111/j.1654-1103.2012.01469.x,seed size
10.1111/jeb.12923,feeding method
10.1111/jfb.12177,metabolism
10.1111/jfb.12177,prey size
10.1111/jfb.12177,space use
10.1111/jfb.12177,swimming capacity
10.1111/jfb.12177,trophic guild
10.1111/jfb.12177,type of approach
10.1111/jzo.12566,age class
10.1111/jzo.12566,body length
10.1111/jzo.12566,body mass
10.1111/jzo.12566,diet
10.1111/jzo.12566,sex
10.1111/oik.00707,adult mass
10.1111/oik.00707,diet breadth
10.1111/oik.00707,home range size
10.1111/oik.00707,longevity
10.1111/oik.00707,reproductive potential
10.1111/oik.00707,trophic guild
10.1111/oik.04712,body mass
10.1111/oik.04712,diet
10.1111/oik.04712,feeding method
10.1111/oik.04712,mobility
10.1111/oik.04712,poison
10.1111/oik.04712,prey capture strategy
10.1111/oik.04712,toughness
10.1111/oik.04712,vertical stratification
10.1111/oik.04885,body size
10.1139/cjfas-54-6-1211,adult drift
10.1139/cjfas-54-6-1211,benthic exposure
10.1139/cjfas-54-6-1211,body size
10.1139/cjfas-54-6-1211,drift distance
10.1139/cjfas-54-6-1211,likelihood of being accidentally dislodged by the current
10.1139/cjfas-54-6-1211,propensity to intentionally drift
10.1186/1471-2148-13-277,jaw protrusion
10.1186/1471-2148-13-277,lower jaw opening displacement advantage
10.1186/1471-2148-13-277,suction index
10.1186/1471-2148-13-277,transmission coefficient of the opercular four-bar
10.1186/2193-1801-3-630,bill length
10.1186/2193-1801-3-630,bill width
10.1186/2193-1801-3-630,body length
10.1186/2193-1801-3-630,diet breadth
10.1186/2193-1801-3-630,foraging stratum
10.1186/2193-1801-3-630,insect predators
10.1186/2193-1801-3-630,insect specialists
10.1186/2193-1801-3-630,tarsus length
10.1186/s13071-016-1659-2,ecosystem engineer
10.1186/s13071-016-1659-2,functional response to interspecific competition
10.1186/s13071-016-1659-2,virulence
10.1371/journal.pone.0090437,arrival from migration
10.1371/journal.pone.0090437,body size
10.1371/journal.pone.0090437,cleistogamy
10.1371/journal.pone.0090437,clutch size
10.1371/journal.pone.0090437,defense mechanism
10.1371/journal.pone.0090437,dispersal type
10.1371/journal.pone.0090437,feeding guild
10.1371/journal.pone.0090437,feeding method
10.1371/journal.pone.0090437,flowering phenology
10.1371/journal.pone.0090437,flying habit
10.1371/journal.pone.0090437,foliage persistence
10.1371/journal.pone.0090437,foliage structure
10.1371/journal.pone.0090437,foraging substrate
10.1371/journal.pone.0090437,forest edge distance
10.1371/journal.pone.0090437,habitat structure
10.1371/journal.pone.0090437,hibernation form
10.1371/journal.pone.0090437,inflorescence colour
10.1371/journal.pone.0090437,inflorescence type
10.1371/journal.pone.0090437,life cycle
10.1371/journal.pone.0090437,light requirement
10.1371/journal.pone.0090437,mass
10.1371/journal.pone.0090437,moisture level
10.1371/journal.pone.0090437,native
10.1371/journal.pone.0090437,nest form
10.1371/journal.pone.0090437,nest height
10.1371/journal.pone.0090437,nest parasitized by cowbirds
10.1371/journal.pone.0090437,nest substrate
10.1371/journal.pone.0090437,number of broods
10.1371/journal.pone.0090437,number of months active by year
10.1371/journal.pone.0090437,physical defense
10.1371/journal.pone.0090437,pollination vector
10.1371/journal.pone.0090437,primary habitat
10.1371/journal.pone.0090437,raunkiaer life-form
10.1371/journal.pone.0090437,reproductive mode
10.1371/journal.pone.0090437,rhizome
10.1371/journal.pone.0090437,seed dispersal vector
10.1371/journal.pone.0090437,seed production
10.1371/journal.pone.0090437,seed size
10.1371/journal.pone.0090437,storage organ
10.1371/journal.pone.0090437,substrate
10.1371/journal.pone.0090437,tarsus length
10.1371/journal.pone.0090437,territory size
10.1371/journal.pone.0090437,type of vegetation
10.1371/journal.pone.0090437,vertical stratification
10.1371/journal.pone.0090437,wing condition
10.1371/journal.pone.0090437,wing length
10.1666/0094-8373(2005)031<0056:WTPCIT>2.0.CO;2,morphometric measurements
10.1666/13024,foraging method
10.1890/14-0024.1,body size
10.1890/14-0024.1,depth of nectar tube
10.1890/14-0024.1,floral symmetry
10.1890/14-0024.1,orientation of the corolla
10.1890/14-0024.1,presentation pattern of pollen
10.1890/14-0024.1,the dimensionality of flowers
10.1890/14-0024.1,width of necular tube
10.3354/meps09086,age at maturation
10.3354/meps09086,age at sex change.
10.3354/meps09086,diet
10.3354/meps09086,gonadosomatic index of mature females
10.3354/meps09086,hepatosomatic index
10.3354/meps09086,max body size
10.3354/meps09086,mortality rate
10.3354/meps09086,survival rates
10.3354/meps11626,foraging habitat
10.3354/meps11626,trophic level of prey consumed
10.7717/peerj.2779,hairiness
unknown_3,diet
unknown_3,feeding method
10.1002/ece3.1395,cortisol concentrations
10.1002/ece3.1395,emerge from refuge or not
10.1002/ece3.1395,percentage of tank basal area covered
10.1002/ece3.1395,percentage of time being active
10.1002/ece3.1395,time in the middle of the tank
10.1002/ece3.1395,time spent outside of refuge
10.1002/ece3.1395,total distance moved
10.1002/ece3.1395,track length
10.1007/s00442-010-1712-3,apparent distance
10.1007/s00442-010-1712-3,max acceleration
10.1007/s00442-010-1712-3,max response speed
10.1007/s00442-010-1712-3,mean response speed
10.1007/s00442-010-1712-3,response distance
10.1007/s00442-010-1712-3,response duration
10.1007/s00442-010-1712-3,response latency
10.1007/s00442-010-1712-3,time to max speed
10.1007/s10071-018-1209-8,personality
10.1016/j.ecss.2017.11.016,body size
10.1016/j.ecss.2017.11.016,capture strategy
10.1016/j.ecss.2017.11.016,capture tools
10.1016/j.ecss.2017.11.016,feeding method
10.1016/j.ecss.2017.11.016,wet body weight
10.1016/j.yhbeh.2007.08.004,body position
10.1016/j.yhbeh.2007.08.004,body shape
10.1016/j.yhbeh.2007.08.004,body size
10.1016/j.yhbeh.2007.08.004,colour
10.1016/j.yhbeh.2007.08.004,escape technique
10.1016/j.yhbeh.2007.08.004,flight initiation distance
10.1023/B:APPA.0000038623.75416.e3,prey-stage preference
10.1073/pnas.1302051110,vision ability
10.1098/rspb.2004.2899,growth rate
10.1111/ele.12529,body size
10.1111/ele.12529,C:N ratio
10.1111/ele.12529,incisor strength
10.1111/ele.12529,LDMC
10.1111/ele.12529,leaf C:N ratio
10.1111/ele.12529,plant height
10.1111/j.1365-2109.2012.03205.x,body mass
10.1111/j.1365-2109.2012.03205.x,diet
10.1111/j.1365-2109.2012.03205.x,head width
10.1111/j.1365-2109.2012.03205.x,mouth width
10.1111/j.1365-2311.2008.01044.x,diet
10.1111/j.1365-2656.2010.01705.x,body size
10.1111/j.1365-2656.2010.01705.x,inducibility
10.1111/oik.01515,apparency
10.1111/oik.01515,camouflage
10.1111/oik.01515,response to attack
10.1111/oik.01515,resting substrate
10.1111/oik.01515,stereotypy
10.1177/1059712311426800,foraging behaviour
10.1371/journal.pone.0082344,body mass
10.1371/journal.pone.0082344,life stage
10.1371/journal.pone.0082344,movement behaviour
10.1371/journal.pone.0082344,shape
10.1371/journal.pone.0098755,floral scent
10.1371/journal.pone.0098755,flower colour
10.1371/journal.pone.0130571,coloration
10.2307/2410482,gall size
10.3354/meps10622,diet
10.3389/fevo.2019.00025,body size
10.3389/fevo.2019.00025,likelihood of females surviving to blood feed
10.3389/fevo.2019.00025,likelihood of survival to adulthood
10.3389/fevo.2019.00025,mean fecundity in the first gonotrophic cycle
10.3389/fevo.2019.00025,mean number of feeding bouts required to take a blood meal
10.3389/fevo.2019.00025,median development time
unknown_7,anti-predator aggregation behaviour of prey
unknown_7,hunting strategy
unknown_7,water column position
10.1016/j.biocontrol.2010.12.005,herbivore defense
10.1890/14-0306.1,trophic impact
10.1016/j.ecocom.2007.11.002,defensive traits
10.1016/j.ecolmodel.2006.07.023,defensive traits
10.1016/j.mbs.2016.01.005,attack rate
10.1016/j.mbs.2016.01.005,parasitoid selectivity
10.1023/A:1008991021305,survival rate
10.1098/rspb.2016.1931,diet
10.1098/rstb.2008.0286,trophic guild
10.1111/1365-2656.12274,age at 50% maturity
10.1111/1365-2656.12274,average natural morality
10.1111/1365-2656.12274,fishing mortality rate
10.1111/1365-2656.12274,stock-recruit relationship curve slope
10.1111/j.1365-2656.2011.01812.x,body mass
10.1371/journal.pone.0012092,body size
10.1371/journal.pone.0053873,head shape
10.1371/journal.pone.0053873,rostrum
10.1890/06-1946.1,growth rate
10.3390/math6120336,size
unknown_11,foraging behaviour
10.1002/ece3.4377,ant length
10.1002/ece3.4377,feeding method
10.1002/ece3.4377,growth habit
10.1002/ece3.4377,life form
10.1002/ece3.4377,primary dispersal mechanism
10.1002/ece3.4377,seed shape
10.1007/s11160-018-9522-5,bathymetric distribution
10.1007/s11160-018-9522-5,body size
10.1007/s11160-018-9522-5,snout length
10.1016/S1385-1101(02)00220-4,habitat
10.1016/S1385-1101(02)00220-4,shell aspect ratio
10.1016/S1385-1101(02)00220-4,shell size
10.1023/A:1022417601010,body size
10.1023/A:1022417601010,larval colouration
10.1023/A:1022417601010,lifestyle
10.1093/beheco/11.4.452,antipredator behaviour
10.1093/beheco/11.4.452,body mass
10.1093/beheco/11.4.452,diet
10.1093/beheco/11.4.452,group size
10.1098/rsos.160957,body mass
10.1098/rsos.160957,ear length
10.1098/rsos.160957,head and body length
10.1098/rsos.160957,length of hind foot
10.1098/rsos.160957,morphometric measurements
10.1098/rsos.160957,tail length
10.1111/brv.12377,seed dispersal
10.1111/ecog.03396,bill length
10.1111/ecog.03396,bill width
10.1111/ecog.03396,body mass
10.1111/ecog.03396,crop mass
