DOI,Year,Relevant to Study,Review,Observational,Experiment,Metanalysis,QModel,TModel,Type of study,Ecosystem,Taxonomic,System,NEWPhysiological,Morphological,Physiological,Life History,Behavioural,Trait Types,Fundamental,Physical,Ecological,Trophic,Level of Prediction Possible,Forecasting/Predictive,Global Change Driver
10.1890/13-2261.1,2014,Y,0,1,0,0,0,0,Single,Terrestrial,Multiple,Tropical Rainforest,0,1,0,0,0,Single,0,0,1,1,Multiple,0,0
10.1890/13-2377.1,2014,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Temperate Forest,1,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.1890/14-0024.1,2014,Y,0,1,0,0,1,0,Multiple,Terrestrial,Multiple,Broad,0,1,0,0,0,Single,0,0,0,1,Single,0,0
10.1890/14-0306.1,2015,Y,0,0,0,1,0,0,Single,Marine,Broad,Broad,0,0,0,0,1,Single,0,0,0,1,Single,0,0
10.1890/14-0392.1,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1890/14-0454.1,2015,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Savannah,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1890/14-0495.1,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1890/14-0589.1,2015,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1890/14-0910.1,2015,Y,0,1,0,0,0,0,Single,Terrestrial,Insects,Broad,0,1,0,1,1,Multiple,1,0,0,1,Multiple,0,0
10.1890/14-1184.1,2015,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1890/14-1731.1.sm,2015,Y,0,1,0,0,0,0,Observational,Terrestrial,Birds,Tropical Rainforest,0,1,0,0,1,"Morphological, Behavioural",1,0,1,0,T,0,Habitat Degredation
10.1890/14-2326.1.sm,2015,Y,1,0,0,0,1,0,Multiple,Terrestrial,Insects,Broad,0,1,0,1,1,Multiple,1,0,1,0,Multiple,0,0
10.1890/14-2357.1,2016,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Temperate Forest,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.1890/15-0288.1,2016,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1890/15-0688,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1890/15-0794.1,2016,Y,0,1,0,0,0,0,Observational,Freshwater,Other,North-Temperate Ponds,0,1,0,1,0,"Morphological, Life History  ",1,0,0,0,F,0,Climate Change
10.1890/15-1084.1,2016,Y,0,0,0,1,0,0,Single,Broad,Plankton,Broad,1,1,1,0,0,Multiple,1,0,0,0,Single,0,0
10.1890/15-1673.1,2016,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Tropical Rainforest,0,1,0,0,0,Single,1,0,1,0,Multiple,0,Habitat Degredation
10.1890/ES10-00113.1,2011,Y,0,0,1,0,0,0,Experiment,Terrestrial,Plants,Grassland,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,0
10.1890/ES12-00262.1,2013,Y,0,0,0,1,0,0,Single,Terrestrial,Insects,Urban ,0,1,0,1,0,Multiple,1,1,0,0,Multiple,0,Habitat Degredation
10.1890/ES13-00102.1,2013,Y,0,1,0,0,1,1,Multiple,Terrestrial,Plants,Wetland,0,0,0,1,0,Single,1,0,1,0,Multiple,0,Global Change Broad
10.1890/ES13-00393.1,2014,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1890/ES14-00242.1,2014,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1890/ES15-00118.1,2015,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1890/ES15-00121.1,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1899/06-12.1,2007,Y,0,1,0,0,0,0,Single,Freshwater,Other,River,0,0,0,1,1,Multiple,1,0,0,0,Single,0,Habitat Degredation
10.1899/0887-3593(2006)025[0730:FTNONA]2.0.CO;2,2006,Y,1,0,0,0,0,0,Single,Terrestrial,Insects,Broad,1,1,0,1,1,Multiple,1,1,0,1,Multiple,0,0
10.1899/10-041.1,2011,Y,0,0,1,0,0,0,Single,Freshwater,Insects,Stream,0,1,0,1,1,Multiple,1,0,0,0,Single,0,0
10.1899/12-024.1,2013,Y,0,1,0,0,0,0,Single,Freshwater,Broad,Wetland,0,0,0,1,0,Single,1,1,0,0,Multiple,0,0
10.2307/1467813,1996,Y,1,0,0,0,0,0,Single,Freshwater,Insects,Broad,0,1,0,1,1,Multiple,1,0,0,0,Single,0,0
10.2307/1468142,1997,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.2307/1543609,2001,Y,1,0,0,0,0,0,Single,Broad,Broad,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.2307/1938541,1978,Y,0,1,0,0,1,0,Multiple,Terrestrial,Mammals,Temperate Forest,0,0,0,0,1,Single,1,0,1,0,Multiple,0,0
10.2307/1939076,1986,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.2307/1939297,1993,Y,0,0,1,0,0,0,Single,Freshwater,Other,Ponds,0,0,0,1,1,Multiple,0,0,1,0,Single,0,0
10.2307/1939303,1993,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.2307/1941217,1995,Y,0,1,0,0,0,0,Single,Freshwater,Fish,River,0,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.2307/1941614,1994,Y,0,1,0,0,0,0,Single,Freshwater,Other,Lake,0,1,0,0,0,Single,1,0,0,1,Multiple,0,0
10.2307/2410216,1993,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.2307/2410482,1994,Y,0,0,1,0,0,1,Multiple,Terrestrial,Insects,Broad,0,0,0,0,1,Single,0,0,0,1,Single,0,0
10.2307/2410698,1996,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.2307/2410853,1996,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.2307/2410901,1996,Y,0,1,0,0,0,0,Single,Freshwater,Fish,River,0,0,0,1,0,Single,1,0,0,1,Multiple,0,0
10.2307/2937046,1991,Y,0,1,0,0,0,0,Single,Freshwater,Fish,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.2307/2937081,1987,Y,0,1,0,0,0,0,Observational,Terrestrial,Herps,Desert,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,0,1,T,0,0
10.2307/3060931,2001,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.2307/3072051,2002,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.2307/3546168,1994,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.2307/3546681,1998,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.2307/3547051,1998,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Wetland,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.2307/5755,1995,Y,0,0,0,0,0,1,Single,Broad,Broad,Broad,0,0,0,1,1,Multiple,0,0,1,0,Single,0,0
10.23818/limn.38.25,2019,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.2478/s11535-013-0155-8,2013,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.2478/s11756-014-0347-y,2014,Y,0,1,0,0,0,0,Single,Freshwater,Fish,River,0,0,0,1,1,Multiple,1,0,0,1,Multiple,0,0
10.2989/00306520309485376,2003,Y,0,1,0,0,0,0,Single,Terrestrial,Birds,Broad,0,1,0,1,1,Multiple,1,0,0,0,Single,0,0
10.3354/meps08593,2010,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.3354/meps09086,2011,Y,0,1,0,0,0,0,Observational,Marine,Fish,Kelp Forest,0,1,0,1,1,"Morphological, Life History, Behavioural",0,0,0,1,T,0,0
10.3354/meps10036,2012,Y,0,0,0,0,0,1,T Model,Marine,Multiple,Baltic Sea,0,0,0,1,0,Life History,1,0,1,0,E,1,Habitat Degredation
10.3354/meps10622,2014,Y,0,0,1,0,0,0,Single,Freshwater,Fish,Lake,0,0,0,0,1,Single,0,0,0,1,Single,0,0
10.3354/meps11626,2016,Y,0,1,0,0,0,0,Single,Marine,Birds,Polar,0,0,0,0,1,Single,0,0,0,1,Single,0,0
10.3354/meps12165,2017,Y,0,1,0,0,0,0,Observational,Marine,Broad,Continental Shelf,0,0,0,1,1,"Life History, Behavioural",1,0,0,1,T,0,Exploitation
10.3389/fevo.2017.00084,2017,Y,1,0,0,0,0,0,Review,Terrestrial,Birds,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,0,0,F,0,Habitat Degredation
10.3389/fevo.2017.00100,2017,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.3389/fevo.2018.00028,2018,N,0,0,1,0,0,0,Experiment,Freshwater,Multiple,River,0,,,,,,0,0,0,0,,,
10.3389/fevo.2018.00192,2018,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.3389/fevo.2018.00219,2018,Y,1,0,0,0,0,0,Review,Broad,Plants,Broad,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.3389/fevo.2018.00234,2019,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.3389/fevo.2019.00025,2019,Y,0,0,1,0,0,0,Experiment,Broad,Insects,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",0,0,0,1,T,0,0
10.3389/fgene.2014.00358,2014,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.3389/fmars.2019.00087,2019,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.3389/fmicb.2014.00324,2014,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.3389/fmicb.2014.00358,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.3389/fmicb.2014.00614,2014,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.3389/fmicb.2017.01028,2017,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.3389/fmicb.2017.01486,2017,Y,0,1,0,0,1,0,Multiple,Terrestrial,Other,acid mine drainage,0,1,0,0,0,Single,1,0,0,0,Single,0,Habitat Degredation
10.3389/fmicb.2017.01530,2017,Y,0,1,0,0,0,0,Observational,Terrestrial,Other,Tropical Rainforest,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,0
10.3389/fmicb.2019.00169,2019,Y,0,1,1,0,0,0,Multiple,Terrestrial,Other,Alpine,0,0,0,1,0,Single,1,0,0,0,Single,0,0
10.3389/fpls.2014.00348,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.3389/fpls.2016.00189,2016,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Grassland,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.3389/fpls.2016.01224,2016,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Grassland,0,1,0,1,0,"Morphological, Life History",0,0,1,0,E,0,0
10.3389/fpls.2016.01741,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.3390/d2111158,2010,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.3390/f7100228,2016,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Temperate Forest,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.3390/f9010019,2018,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Temperate Forest,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.3390/f9030122,2018,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.3390/f9110722,2018,Y,0,0,0,0,1,0,Q Model,Terrestrial,Plants,Tropical Seasonal Forest,0,1,0,0,0,Morphological,1,0,0,0,F,1,Global Change Multiple
10.3390/insects10040103,2019,Y,0,1,0,0,0,0,Observational,Terrestrial,Insects,Tropical Seasonal Forest,0,0,0,1,1,"Life History, Behavioural",1,0,1,0,F,0,0
10.3390/insects9040179,2018,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.3390/math6120336,2018,Y,0,0,0,0,0,1,Single,Marine,Plankton,Continental Shelf,0,1,0,0,0,Single,0,0,0,1,Single,0,0
10.3390/rs10071120,2018,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.3390/w10020108,2018,Y,0,1,0,0,0,0,Single,Freshwater,Plankton,Lake,0,0,0,0,1,Single,1,0,0,1,Multiple,0,0
10.3390/w11020222,2019,Y,0,0,1,0,0,0,Single,Freshwater,Plankton,Reservoir,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.3391/mbi.2016.7.4.04,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.3732/ajb.1400437,2015,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.3835/plantgenome2015.07.0059,2016,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.3897/rio.5.e34564,2019,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.3934/mbe.2010.7.603,2010,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.4081/jlimnol.2012.e8,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.4081/jlimnol.2014.826,2014,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.5061/dryad.m03vf,2016,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Desert,0,1,0,0,0,Morphological,1,0,1,0,F,0,0
10.5194/bg-14-3371-2017,2017,Y,1,0,0,0,0,0,Single,Terrestrial,Plants,Temperate Forest,1,1,1,0,0,Multiple,1,0,0,0,Single,0,0
10.5194/bg-16-425-2019,2019,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.5194/bg-9-2523-2012,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.5751/ACE-00429-060102,2011,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.7717/peerj.1241,2015,Y,0,1,0,0,0,0,Observational,Terrestrial,Insects,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,0,1,T,0,0
10.7717/peerj.1410,2015,Y,0,0,0,0,1,0,Single,Terrestrial,Insects,Broad,0,1,0,1,1,Multiple,1,0,0,0,Single,0,Global Change Broad
10.7717/peerj.2387,2016,Y,0,1,0,0,0,0,Single,Marine,Fish,Broad,0,1,0,1,0,Multiple,1,0,1,0,Multiple,0,0
10.7717/peerj.2779,2016,Y,0,1,0,0,1,0,Multiple,Terrestrial,Insects,Broad,0,1,0,0,0,Single,0,0,0,1,Single,0,0
10.7717/peerj.2885,2017,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.7717/peerj.3092,2017,Y,0,0,0,0,1,0,Single,Terrestrial,Birds,Subtropical Forest,0,1,0,1,1,Multiple,1,0,1,0,Multiple,0,Invasion
10.7717/peerj.3454,2017,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.7717/peerj.3552,2017,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Alpine,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.7717/peerj.3772,2017,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.7717/peerj.4867,2018,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.7717/peerj.5038,2018,Y,0,0,0,0,1,0,Q Model,Marine,Other,Estuary/Enclosed Sea,1,1,1,1,0,"Physiological, Morphological, Life History",1,1,1,0,E,0,0
10.7717/peerj.5459,2018,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.7717/peerj.898,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
http://dx.doi.org/10.3389/fevo.2018.00081.s001,2018,Y,0,0,0,0,1,0,Single,Broad,Broad,Broad,0,1,0,1,0,Multiple,1,0,0,0,Single,0,0
http://dx.doi.org/10.3389/fevo.2018.00131.s001,2018,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2014,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2010,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2018,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2007,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2019,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2007,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2017,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2018,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2002,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2004,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2015,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2018,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2015,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2000,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2009,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2014,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2010,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2008,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2003,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
NA,2012,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
NA,2012,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
NA,2017,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
NA,2010,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
NA,2011,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
NA,2012,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
NA,2012,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
NA,2013,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
NA,2016,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
NA,2008,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2001,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,1992,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,1996,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2006,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2013,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2018,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2017,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,1999,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2011,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2005,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2016,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2002,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2005,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,1982,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2018,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,1997,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2010,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2017,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2011,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2006,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2013,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2004,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2003,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2009,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2001,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2007,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,1996,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2011,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2006,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2017,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
NA,2016,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
unknown_1,2002,Y,0,0,0,0,0,1,T Model,Broad,Broad,Broad,0,0,0,0,1,Behavioural,0,0,0,1,T,0,0
unknown_10,2012,Y,0,0,0,1,1,0,Multiple,Broad,Broad,Broad,0,0,0,1,1,Multiple,1,0,0,0,Single,0,0
unknown_11,2019,Y,0,0,0,0,0,1,Single,Broad,Broad,Broad,0,0,0,0,1,Single,0,0,0,1,Single,0,0
unknown_12,2012,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Temperate Forest,0,0,0,1,0,Single,1,0,1,0,Multiple,0,0
unknown_13,2004,Y,1,0,0,0,0,0,Single,Marine,Broad,Broad,0,1,0,1,1,Multiple,0,0,0,1,Single,0,0
unknown_14,2004,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Broad,0,1,0,1,0,Multiple,1,0,1,0,Multiple,0,Climate Change
unknown_15,2010,Y,0,1,0,0,0,0,Single,Terrestrial,Herps,Alpine,0,1,0,0,0,Single,1,0,0,1,Multiple,0,0
unknown_16,2008,Y,0,1,0,0,0,0,Single,Terrestrial,Mammals,Temperate Forest,0,0,0,1,0,Single,1,0,0,0,Single,0,0
unknown_17,2013,Y,0,0,0,0,1,0,Single,Freshwater,Fish,River,0,1,0,1,1,Multiple,1,0,0,0,Single,0,0
unknown_18,2017,Y,0,0,0,0,1,0,Single,Terrestrial,Plants,Temperate Forest,0,0,0,1,0,Single,1,1,0,0,Multiple,0,Global Change Broad
unknown_19,2018,Y,0,1,0,0,1,0,Multiple,Freshwater,Herps,Pond,0,1,0,0,1,Multiple,1,0,0,1,Multiple,0,0
unknown_2,2010,Y,1,0,0,0,0,0,Review,Broad,Broad,Broad,1,0,1,1,1,"Physiological, Life History, Behavioural",1,1,0,0,F,0,Climate Change
unknown_20,2013,Y,0,1,0,0,0,0,Single,Freshwater,Fish,Lake,0,1,0,0,0,Single,1,0,0,0,Single,0,0
unknown_21,2015,Y,0,1,0,0,0,0,Single,Marine,Fish,Coral Reef,0,1,0,0,0,Single,1,0,0,1,Multiple,0,Invasion
unknown_22,2013,Y,0,0,1,0,1,0,Multiple,Terrestrial,Plants,Broad,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
unknown_23,2019,Y,0,0,0,1,0,0,Single,Freshwater,Other,River,0,1,0,1,0,Multiple,1,0,0,1,Multiple,0,0
unknown_24,2014,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Grassland,0,1,0,1,0,Multiple,1,0,1,0,Multiple,0,0
unknown_25,2011,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Urban ,0,0,0,1,0,Single,1,0,1,0,Multiple,0,0
unknown_26,2011,Y,0,1,0,0,0,0,Single,Freshwater,Fish,River,0,1,0,0,0,Single,1,0,0,0,Single,0,0
unknown_27,2015,Y,0,1,0,0,0,0,Single,Marine,Fish,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,Invasion
unknown_28,2016,Y,0,1,0,0,0,0,Single,Terrestrial,Insects,Vineyard,0,0,0,1,1,Multiple,1,0,0,0,Single,0,0
unknown_29,2014,Y,0,0,0,0,0,1,Single,Terrestrial,Plants,Broad,1,1,1,0,0,Multiple,1,0,0,0,Single,0,Climate Change
unknown_3,2013,Y,0,1,0,0,0,0,Observational,Marine,Broad,intertidal,0,0,0,0,1,Behavioural,0,0,0,1,T,0,0
unknown_30,2019,Y,1,0,0,0,0,0,Single,Broad,Plankton,Broad,1,1,0,1,0,Multiple,1,0,0,1,Multiple,0,0
unknown_31,2012,Y,0,1,0,0,1,0,Multiple,Freshwater,Fish,Lake,0,1,0,1,0,Multiple,1,0,0,1,Multiple,0,0
unknown_32,2000,Y,0,1,0,0,0,0,Single,Terrestrial,Herps,Alpine,0,1,0,0,1,Multiple,1,0,0,1,Multiple,0,0
unknown_4,2011,Y,0,0,0,0,0,1,T Model,Broad,Broad,Broad,0,1,0,0,0,Morphological,0,0,0,1,T,0,0
unknown_5,2015,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Alpine,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,Habitat Degredation
unknown_6,2015,Y,0,0,0,0,1,0,Q Model,Terrestrial,Plants,Broad,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,0
unknown_7,in review,Y,0,0,1,0,0,0,Experiment,Marine,Fish,Coral Reef,0,0,0,0,1,Behavioural,0,0,0,1,T,0,0
unknown_8,1991,Y,0,1,0,0,0,0,Single,Terrestrial,Herps,Grassland,1,1,0,1,0,Multiple,1,1,0,0,Multiple,0,0
unknown_9,2019,Y,0,1,0,0,0,0,Single,Freshwater,Other,Ponds,0,1,0,0,0,Single,1,0,0,0,Single,0,0
,2005,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
,,,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
